category,image_id,caliper,positive_count,matched_count,coverage,median_nearest_distance,unique_negatives,reuse_fraction,response_pair_accuracy,MLP_pair_accuracy
candle,cdb66e6b154c64f38bdd3655,0.1,32,9,0.28125,0.16196298599243164,6,0.33333333333333337,0.6666666865348816,0.7777777910232544
candle,d124a32220cef1434c09435c,0.01,32,2,0.0625,0.10573267936706543,2,0.0,0.5,1.0
candle,d124a32220cef1434c09435c,0.05,32,10,0.3125,0.10573267936706543,4,0.6,0.5,1.0
candle,d124a32220cef1434c09435c,0.1,32,16,0.5,0.10573267936706543,6,0.625,0.5,1.0
candle,d4fed7dfb047418fbb3c000e,0.01,16,1,0.0625,0.03233872354030609,1,0.0,1.0,1.0
candle,d4fed7dfb047418fbb3c000e,0.05,16,9,0.5625,0.03233872354030609,2,0.7777777777777778,0.4444444477558136,1.0
candle,d4fed7dfb047418fbb3c000e,0.1,16,15,0.9375,0.03233872354030609,2,0.8666666666666667,0.4000000059604645,1.0
candle,d6724990c6bb9cbf1def5522,0.01,32,2,0.0625,0.9518535137176514,2,0.0,0.5,1.0
candle,d6724990c6bb9cbf1def5522,0.05,32,4,0.125,0.9518535137176514,3,0.25,0.5,1.0
candle,d6724990c6bb9cbf1def5522,0.1,32,5,0.15625,0.9518535137176514,4,0.19999999999999996,0.6000000238418579,1.0
candle,d73bdd44d7fda01fe8275bc9,0.01,19,0,0.0,0.2923719882965088,0,,,
candle,d73bdd44d7fda01fe8275bc9,0.05,19,0,0.0,0.2923719882965088,0,,,
candle,d73bdd44d7fda01fe8275bc9,0.1,19,0,0.0,0.2923719882965088,0,,,
candle,d998b10fcedcef4853cb56f1,0.01,6,0,0.0,0.6200476288795471,0,,,
candle,d998b10fcedcef4853cb56f1,0.05,6,0,0.0,0.6200476288795471,0,,,
candle,d998b10fcedcef4853cb56f1,0.1,6,0,0.0,0.6200476288795471,0,,,
candle,d9bcc5633b86b6332d42dc42,0.01,32,0,0.0,2.016922950744629,0,,,
candle,d9bcc5633b86b6332d42dc42,0.05,32,0,0.0,2.016922950744629,0,,,
candle,d9bcc5633b86b6332d42dc42,0.1,32,0,0.0,2.016922950744629,0,,,
candle,da7ccb5a11536704b9bf106b,0.01,32,0,0.0,1.9597294330596924,0,,,
candle,da7ccb5a11536704b9bf106b,0.05,32,2,0.0625,1.9597294330596924,1,0.5,1.0,1.0
candle,da7ccb5a11536704b9bf106b,0.1,32,4,0.125,1.9597294330596924,2,0.5,0.5,1.0
candle,dac420adaa0745b029dc1223,0.01,32,0,0.0,0.4249211549758911,0,,,
candle,dac420adaa0745b029dc1223,0.05,32,2,0.0625,0.4249211549758911,2,0.0,0.5,1.0
candle,dac420adaa0745b029dc1223,0.1,32,3,0.09375,0.4249211549758911,2,0.33333333333333337,0.6666666865348816,1.0
candle,e24a04266cc632803bbc3009,0.01,32,0,0.0,1.7040703296661377,0,,,
candle,e24a04266cc632803bbc3009,0.05,32,2,0.0625,1.7040703296661377,2,0.0,0.5,0.5
candle,e24a04266cc632803bbc3009,0.1,32,3,0.09375,1.7040703296661377,3,0.0,0.6666666865348816,0.6666666865348816
candle,e73dca61276a3f2c907d2512,0.01,32,0,0.0,2.999814510345459,0,,,
candle,e73dca61276a3f2c907d2512,0.05,32,1,0.03125,2.999814510345459,1,0.0,1.0,1.0
candle,e73dca61276a3f2c907d2512,0.1,32,1,0.03125,2.999814510345459,1,0.0,1.0,1.0
candle,ed4350a04f216387973bdd6b,0.01,32,1,0.03125,2.007197380065918,1,0.0,0.0,1.0
candle,ed4350a04f216387973bdd6b,0.05,32,5,0.15625,2.007197380065918,3,0.4,0.4000000059604645,1.0
candle,ed4350a04f216387973bdd6b,0.1,32,6,0.1875,2.007197380065918,4,0.33333333333333337,0.3333333432674408,1.0
candle,ee2d487eb8d7c1feaa80ee8c,0.01,32,0,0.0,1.7467317581176758,0,,,
candle,ee2d487eb8d7c1feaa80ee8c,0.05,32,0,0.0,1.7467317581176758,0,,,
candle,ee2d487eb8d7c1feaa80ee8c,0.1,32,0,0.0,1.7467317581176758,0,,,
candle,efee3baaddc2a0906e188def,0.01,23,5,0.21739130434782608,0.025193989276885986,3,0.4,0.800000011920929,0.800000011920929
candle,efee3baaddc2a0906e188def,0.05,23,23,1.0,0.025193989276885986,6,0.7391304347826086,0.6086956262588501,0.95652174949646
candle,efee3baaddc2a0906e188def,0.1,23,23,1.0,0.025193989276885986,6,0.7391304347826086,0.6086956262588501,0.95652174949646
candle,f0844f0c727e05164d32a48e,0.01,32,5,0.15625,0.10649937391281128,5,0.0,0.20000000298023224,0.4000000059604645
candle,f0844f0c727e05164d32a48e,0.05,32,11,0.34375,0.10649937391281128,9,0.18181818181818177,0.3636363744735718,0.4545454680919647
candle,f0844f0c727e05164d32a48e,0.1,32,15,0.46875,0.10649937391281128,11,0.2666666666666667,0.3333333432674408,0.46666666865348816
candle,f40690fcf046f10a039f7d32,0.01,32,3,0.09375,0.04399415850639343,3,0.0,0.6666666865348816,0.6666666865348816
candle,f40690fcf046f10a039f7d32,0.05,32,18,0.5625,0.04399415850639343,11,0.38888888888888884,0.4444444477558136,0.3333333432674408
candle,f40690fcf046f10a039f7d32,0.1,32,21,0.65625,0.04399415850639343,12,0.4285714285714286,0.4761904776096344,0.3333333432674408
candle,f681e8e404a3867d86d046c0,0.01,32,0,0.0,1.8179724216461182,0,,,
candle,f681e8e404a3867d86d046c0,0.05,32,1,0.03125,1.8179724216461182,1,0.0,1.0,1.0
candle,f681e8e404a3867d86d046c0,0.1,32,2,0.0625,1.8179724216461182,2,0.0,0.5,1.0
candle,f74a61f2fb120b5eec42f95d,0.01,32,9,0.28125,0.05507566034793854,7,0.2222222222222222,0.5555555820465088,0.6666666865348816
candle,f74a61f2fb120b5eec42f95d,0.05,32,15,0.46875,0.05507566034793854,10,0.33333333333333337,0.46666666865348816,0.7333333492279053
candle,f74a61f2fb120b5eec42f95d,0.1,32,20,0.625,0.05507566034793854,13,0.35,0.4000000059604645,0.75
candle,fa040b119c0dda16630297c2,0.01,32,1,0.03125,0.932099461555481,1,0.0,0.0,0.0
candle,fa040b119c0dda16630297c2,0.05,32,7,0.21875,0.932099461555481,5,0.2857142857142857,0.5714285969734192,0.4285714328289032
candle,fa040b119c0dda16630297c2,0.1,32,8,0.25,0.932099461555481,6,0.25,0.5,0.375
candle,fbcbceba9fd9123d01f3030e,0.01,32,3,0.09375,0.07835769653320312,3,0.0,0.0,0.3333333432674408
candle,fbcbceba9fd9123d01f3030e,0.05,32,13,0.40625,0.07835769653320312,8,0.3846153846153846,0.5384615659713745,0.5384615659713745
candle,fbcbceba9fd9123d01f3030e,0.1,32,19,0.59375,0.07835769653320312,10,0.4736842105263158,0.5263158082962036,0.5789473652839661
candle,fbf5ba916f7105bc36044471,0.01,32,5,0.15625,0.08864760398864746,4,0.19999999999999996,0.6000000238418579,0.6000000238418579
candle,fbf5ba916f7105bc36044471,0.05,32,13,0.40625,0.08864760398864746,9,0.3076923076923077,0.6153846383094788,0.692307710647583
candle,fbf5ba916f7105bc36044471,0.1,32,16,0.5,0.08864760398864746,10,0.375,0.6875,0.625
capsules,0230568537d49a20054718fc,0.01,32,0,0.0,1.7222857475280762,0,,,
capsules,0230568537d49a20054718fc,0.05,32,0,0.0,1.7222857475280762,0,,,
capsules,0230568537d49a20054718fc,0.1,32,0,0.0,1.7222857475280762,0,,,
capsules,05b91854e3218bb7fff74ab9,0.01,32,0,0.0,1.3488519191741943,0,,,
capsules,05b91854e3218bb7fff74ab9,0.05,32,2,0.0625,1.3488519191741943,1,0.5,1.0,1.0
capsules,05b91854e3218bb7fff74ab9,0.1,32,2,0.0625,1.3488519191741943,1,0.5,1.0,1.0
capsules,074325c08472083d737fcba6,0.01,32,0,0.0,1.1454277038574219,0,,,
capsules,074325c08472083d737fcba6,0.05,32,1,0.03125,1.1454277038574219,1,0.0,1.0,1.0
capsules,074325c08472083d737fcba6,0.1,32,2,0.0625,1.1454277038574219,1,0.5,1.0,1.0
capsules,09dc9cfb0f5f0c6e5358d145,0.01,32,0,0.0,0.5050733089447021,0,,,
capsules,09dc9cfb0f5f0c6e5358d145,0.05,32,2,0.0625,0.5050733089447021,2,0.0,1.0,1.0
capsules,09dc9cfb0f5f0c6e5358d145,0.1,32,9,0.28125,0.5050733089447021,5,0.4444444444444444,0.7777777910232544,1.0
capsules,0b38ea5bd86c4923a78bc374,0.01,32,0,0.0,6.2551374435424805,0,,,
capsules,0b38ea5bd86c4923a78bc374,0.05,32,1,0.03125,6.2551374435424805,1,0.0,0.0,0.0
capsules,0b38ea5bd86c4923a78bc374,0.1,32,1,0.03125,6.2551374435424805,1,0.0,0.0,0.0
capsules,0d3deca4b0e32e2057cae97f,0.01,32,0,0.0,2.990187168121338,0,,,
capsules,0d3deca4b0e32e2057cae97f,0.05,32,0,0.0,2.990187168121338,0,,,
capsules,0d3deca4b0e32e2057cae97f,0.1,32,0,0.0,2.990187168121338,0,,,
capsules,0e3e18366515ae2514a8e77d,0.01,32,0,0.0,4.003469944000244,0,,,
capsules,0e3e18366515ae2514a8e77d,0.05,32,1,0.03125,4.003469944000244,1,0.0,1.0,1.0
capsules,0e3e18366515ae2514a8e77d,0.1,32,1,0.03125,4.003469944000244,1,0.0,1.0,1.0
capsules,1105707fa54824973b85fcd2,0.01,32,1,0.03125,0.28657761216163635,1,0.0,1.0,1.0
capsules,1105707fa54824973b85fcd2,0.05,32,2,0.0625,0.28657761216163635,1,0.5,1.0,1.0
capsules,1105707fa54824973b85fcd2,0.1,32,7,0.21875,0.28657761216163635,3,0.5714285714285714,0.5714285969734192,0.7142857313156128
capsules,1231df93803c72ad88984451,0.01,32,1,0.03125,4.842581748962402,1,0.0,0.0,1.0
capsules,1231df93803c72ad88984451,0.05,32,2,0.0625,4.842581748962402,2,0.0,0.5,0.5
capsules,1231df93803c72ad88984451,0.1,32,4,0.125,4.842581748962402,4,0.0,0.5,0.75
capsules,126ea6ab4ad2ded6c054b50d,0.01,32,0,0.0,1.5889365673065186,0,,,
capsules,126ea6ab4ad2ded6c054b50d,0.05,32,0,0.0,1.5889365673065186,0,,,
capsules,126ea6ab4ad2ded6c054b50d,0.1,32,0,0.0,1.5889365673065186,0,,,
capsules,19ac65f02264b423eb5c985f,0.01,32,4,0.125,0.22974205017089844,4,0.0,0.5,1.0
capsules,19ac65f02264b423eb5c985f,0.05,32,9,0.28125,0.22974205017089844,6,0.33333333333333337,0.2222222238779068,1.0
capsules,19ac65f02264b423eb5c985f,0.1,32,14,0.4375,0.22974205017089844,8,0.4285714285714286,0.2857142984867096,1.0
capsules,1aea693e1f4615c67d9117cd,0.01,32,0,0.0,1.2866239547729492,0,,,
capsules,1aea693e1f4615c67d9117cd,0.05,32,0,0.0,1.2866239547729492,0,,,
capsules,1aea693e1f4615c67d9117cd,0.1,32,0,0.0,1.2866239547729492,0,,,
capsules,1e834e3ec0a0f99cc61db643,0.01,32,0,0.0,7.497274398803711,0,,,
capsules,1e834e3ec0a0f99cc61db643,0.05,32,2,0.0625,7.497274398803711,2,0.0,0.0,1.0
capsules,1e834e3ec0a0f99cc61db643,0.1,32,2,0.0625,7.497274398803711,2,0.0,0.0,1.0
capsules,25af3dad41b1dd1d352cfeb9,0.01,32,5,0.15625,0.032625675201416016,4,0.19999999999999996,0.6000000238418579,1.0
capsules,25af3dad41b1dd1d352cfeb9,0.05,32,27,0.84375,0.032625675201416016,7,0.7407407407407407,0.48148149251937866,1.0
capsules,25af3dad41b1dd1d352cfeb9,0.1,32,30,0.9375,0.032625675201416016,7,0.7666666666666666,0.46666666865348816,1.0
capsules,2a7e6ad0e13612f0c7fcb2d0,0.01,32,3,0.09375,0.12386536598205566,3,0.0,1.0,0.0
capsules,2a7e6ad0e13612f0c7fcb2d0,0.05,32,7,0.21875,0.12386536598205566,6,0.1428571428571429,0.5714285969734192,0.1428571492433548
capsules,2a7e6ad0e13612f0c7fcb2d0,0.1,32,13,0.40625,0.12386536598205566,8,0.3846153846153846,0.38461539149284363,0.1538461595773697
capsules,2dcba40fe36bbfa17f56a50c,0.01,32,1,0.03125,3.361487865447998,1,0.0,1.0,1.0
capsules,2dcba40fe36bbfa17f56a50c,0.05,32,1,0.03125,3.361487865447998,1,0.0,1.0,1.0
capsules,2dcba40fe36bbfa17f56a50c,0.1,32,2,0.0625,3.361487865447998,2,0.0,1.0,1.0
capsules,30f48754fa679c36708dda03,0.01,32,0,0.0,0.948270320892334,0,,,
capsules,30f48754fa679c36708dda03,0.05,32,0,0.0,0.948270320892334,0,,,
capsules,30f48754fa679c36708dda03,0.1,32,0,0.0,0.948270320892334,0,,,
capsules,346c5897461de3a44f7daf03,0.01,30,5,0.16666666666666666,0.0332830436527729,4,0.19999999999999996,1.0,1.0
capsules,346c5897461de3a44f7daf03,0.05,30,20,0.6666666666666666,0.0332830436527729,7,0.65,0.6000000238418579,1.0
capsules,346c5897461de3a44f7daf03,0.1,30,30,1.0,0.0332830436527729,7,0.7666666666666666,0.5333333611488342,1.0
capsules,35ed1b29dc27265ecc7a2bb5,0.01,32,0,0.0,4.35230827331543,0,,,
capsules,35ed1b29dc27265ecc7a2bb5,0.05,32,0,0.0,4.35230827331543,0,,,
capsules,35ed1b29dc27265ecc7a2bb5,0.1,32,0,0.0,4.35230827331543,0,,,
capsules,367825824fbf202a48c58ab2,0.01,32,0,0.0,2.870119571685791,0,,,
capsules,367825824fbf202a48c58ab2,0.05,32,1,0.03125,2.870119571685791,1,0.0,0.0,0.0
capsules,367825824fbf202a48c58ab2,0.1,32,1,0.03125,2.870119571685791,1,0.0,0.0,0.0
capsules,37d915e603b9ccdd2eab691d,0.01,32,3,0.09375,0.10333389043807983,2,0.33333333333333337,0.3333333432674408,1.0
capsules,37d915e603b9ccdd2eab691d,0.05,32,10,0.3125,0.10333389043807983,8,0.19999999999999996,0.4000000059604645,1.0
capsules,37d915e603b9ccdd2eab691d,0.1,32,15,0.46875,0.10333389043807983,10,0.33333333333333337,0.46666666865348816,1.0
capsules,38e48d375151c434affdea91,0.01,32,0,0.0,1.4015254974365234,0,,,
capsules,38e48d375151c434affdea91,0.05,32,0,0.0,1.4015254974365234,0,,,
capsules,38e48d375151c434affdea91,0.1,32,0,0.0,1.4015254974365234,0,,,
capsules,39e7cd68f53b712ca8b8f1df,0.01,32,0,0.0,0.6438055038452148,0,,,
capsules,39e7cd68f53b712ca8b8f1df,0.05,32,5,0.15625,0.6438055038452148,5,0.0,0.800000011920929,0.20000000298023224
capsules,39e7cd68f53b712ca8b8f1df,0.1,32,7,0.21875,0.6438055038452148,7,0.0,0.7142857313156128,0.2857142984867096
capsules,3b66f59f9c5ac43c885e27ed,0.01,32,0,0.0,1.9466722011566162,0,,,
capsules,3b66f59f9c5ac43c885e27ed,0.05,32,0,0.0,1.9466722011566162,0,,,
capsules,3b66f59f9c5ac43c885e27ed,0.1,32,0,0.0,1.9466722011566162,0,,,
capsules,3c74e62c8d3924662e67cd75,0.01,32,0,0.0,5.946528434753418,0,,,
capsules,3c74e62c8d3924662e67cd75,0.05,32,1,0.03125,5.946528434753418,1,0.0,0.0,1.0
capsules,3c74e62c8d3924662e67cd75,0.1,32,1,0.03125,5.946528434753418,1,0.0,0.0,1.0
capsules,3d1ac6166461c3ade74fcc1a,0.01,32,0,0.0,2.089986801147461,0,,,
capsules,3d1ac6166461c3ade74fcc1a,0.05,32,0,0.0,2.089986801147461,0,,,
capsules,3d1ac6166461c3ade74fcc1a,0.1,32,1,0.03125,2.089986801147461,1,0.0,1.0,1.0
capsules,3fe04fe0823a2d706add53c0,0.01,32,0,0.0,4.017931938171387,0,,,
capsules,3fe04fe0823a2d706add53c0,0.05,32,0,0.0,4.017931938171387,0,,,
capsules,3fe04fe0823a2d706add53c0,0.1,32,0,0.0,4.017931938171387,0,,,
capsules,42aeac834a78b48dab8e0b27,0.01,32,0,0.0,3.4425480365753174,0,,,
capsules,42aeac834a78b48dab8e0b27,0.05,32,0,0.0,3.4425480365753174,0,,,
capsules,42aeac834a78b48dab8e0b27,0.1,32,0,0.0,3.4425480365753174,0,,,
capsules,42e847a39519793337b1bcc3,0.01,32,17,0.53125,0.009568333625793457,13,0.23529411764705888,0.7647058963775635,0.47058823704719543
capsules,42e847a39519793337b1bcc3,0.05,32,29,0.90625,0.009568333625793457,17,0.4137931034482759,0.6896551847457886,0.517241358757019
capsules,42e847a39519793337b1bcc3,0.1,32,32,1.0,0.009568333625793457,17,0.46875,0.71875,0.5625
capsules,43c3e7b030bf71e4a1e156d7,0.01,32,0,0.0,0.9005763530731201,0,,,
capsules,43c3e7b030bf71e4a1e156d7,0.05,32,2,0.0625,0.9005763530731201,1,0.5,1.0,1.0
capsules,43c3e7b030bf71e4a1e156d7,0.1,32,2,0.0625,0.9005763530731201,1,0.5,1.0,1.0
capsules,45dd9375e0018b2b01b0ca8e,0.01,32,7,0.21875,0.02174067497253418,6,0.1428571428571429,0.1428571492433548,1.0
capsules,45dd9375e0018b2b01b0ca8e,0.05,32,23,0.71875,0.02174067497253418,10,0.5652173913043479,0.43478259444236755,1.0
capsules,45dd9375e0018b2b01b0ca8e,0.1,32,30,0.9375,0.02174067497253418,11,0.6333333333333333,0.5,1.0
capsules,49d11e476e0c779cef4550b9,0.01,32,5,0.15625,1.8479112386703491,5,0.0,0.6000000238418579,0.800000011920929
capsules,49d11e476e0c779cef4550b9,0.05,32,5,0.15625,1.8479112386703491,5,0.0,0.6000000238418579,0.800000011920929
capsules,49d11e476e0c779cef4550b9,0.1,32,5,0.15625,1.8479112386703491,5,0.0,0.6000000238418579,0.800000011920929
capsules,50f664187194dfa448be093d,0.01,32,2,0.0625,0.6608414649963379,1,0.5,0.0,1.0
capsules,50f664187194dfa448be093d,0.05,32,3,0.09375,0.6608414649963379,2,0.33333333333333337,0.3333333432674408,0.6666666865348816
capsules,50f664187194dfa448be093d,0.1,32,4,0.125,0.6608414649963379,3,0.25,0.25,0.5
capsules,50f75b7d2a73acc1a847da2e,0.01,32,0,0.0,1.6232035160064697,0,,,
capsules,50f75b7d2a73acc1a847da2e,0.05,32,2,0.0625,1.6232035160064697,2,0.0,0.5,1.0
capsules,50f75b7d2a73acc1a847da2e,0.1,32,2,0.0625,1.6232035160064697,2,0.0,0.5,1.0
capsules,55ad57b3e25e9cd7d640dbfe,0.01,30,0,0.0,0.4027632474899292,0,,,
capsules,55ad57b3e25e9cd7d640dbfe,0.05,30,0,0.0,0.4027632474899292,0,,,
capsules,55ad57b3e25e9cd7d640dbfe,0.1,30,1,0.03333333333333333,0.4027632474899292,1,0.0,0.0,0.0
capsules,5b527561d5fe5bb2dcac2cd6,0.01,32,0,0.0,4.1448588371276855,0,,,
capsules,5b527561d5fe5bb2dcac2cd6,0.05,32,0,0.0,4.1448588371276855,0,,,
capsules,5b527561d5fe5bb2dcac2cd6,0.1,32,0,0.0,4.1448588371276855,0,,,
capsules,5eaa195ea317cabd8658d9e5,0.01,32,1,0.03125,2.700803279876709,1,0.0,1.0,1.0
capsules,5eaa195ea317cabd8658d9e5,0.05,32,5,0.15625,2.700803279876709,3,0.4,0.800000011920929,1.0
capsules,5eaa195ea317cabd8658d9e5,0.1,32,5,0.15625,2.700803279876709,3,0.4,0.800000011920929,1.0
capsules,62b5760cd361553de8da2449,0.01,32,3,0.09375,0.08976679295301437,2,0.33333333333333337,0.3333333432674408,0.3333333432674408
capsules,62b5760cd361553de8da2449,0.05,32,11,0.34375,0.08976679295301437,3,0.7272727272727273,0.5454545617103577,0.3636363744735718
capsules,62b5760cd361553de8da2449,0.1,32,17,0.53125,0.08976679295301437,3,0.8235294117647058,0.6470588445663452,0.47058823704719543
capsules,63040d0286b32baf387aef98,0.01,32,2,0.0625,1.9652295112609863,1,0.5,0.5,1.0
capsules,63040d0286b32baf387aef98,0.05,32,2,0.0625,1.9652295112609863,1,0.5,0.5,1.0
capsules,63040d0286b32baf387aef98,0.1,32,3,0.09375,1.9652295112609863,2,0.33333333333333337,0.6666666865348816,0.6666666865348816
capsules,63d72d4c3d76aa492c2db741,0.01,32,1,0.03125,5.760458469390869,1,0.0,1.0,1.0
capsules,63d72d4c3d76aa492c2db741,0.05,32,1,0.03125,5.760458469390869,1,0.0,1.0,1.0
capsules,63d72d4c3d76aa492c2db741,0.1,32,1,0.03125,5.760458469390869,1,0.0,1.0,1.0
capsules,64587f67aef7ad1557251435,0.01,32,0,0.0,2.6846868991851807,0,,,
capsules,64587f67aef7ad1557251435,0.05,32,1,0.03125,2.6846868991851807,1,0.0,1.0,0.0
capsules,64587f67aef7ad1557251435,0.1,32,4,0.125,2.6846868991851807,2,0.5,0.75,0.25
capsules,690c94ddc3eb0acc0d7ac268,0.01,32,2,0.0625,0.144609272480011,1,0.5,0.0,0.0
capsules,690c94ddc3eb0acc0d7ac268,0.05,32,8,0.25,0.144609272480011,6,0.25,0.25,0.5
capsules,690c94ddc3eb0acc0d7ac268,0.1,32,13,0.40625,0.144609272480011,10,0.23076923076923073,0.3076923191547394,0.38461539149284363
capsules,6d5929d061d0833f7db7f212,0.01,32,1,0.03125,0.0892052948474884,1,0.0,1.0,1.0
capsules,6d5929d061d0833f7db7f212,0.05,32,7,0.21875,0.0892052948474884,6,0.1428571428571429,0.5714285969734192,1.0
capsules,6d5929d061d0833f7db7f212,0.1,32,18,0.5625,0.0892052948474884,12,0.33333333333333337,0.4444444477558136,1.0
capsules,6f06d90ad80841cb588a5caf,0.01,32,5,0.15625,0.14360547065734863,5,0.0,0.6000000238418579,0.4000000059604645
capsules,6f06d90ad80841cb588a5caf,0.05,32,11,0.34375,0.14360547065734863,10,0.09090909090909094,0.5454545617103577,0.6363636255264282
capsules,6f06d90ad80841cb588a5caf,0.1,32,12,0.375,0.14360547065734863,11,0.08333333333333337,0.5,0.6666666865348816
capsules,6f89fb3b1474729f2e89063a,0.01,32,5,0.15625,0.3176579475402832,5,0.0,0.6000000238418579,0.6000000238418579
capsules,6f89fb3b1474729f2e89063a,0.05,32,9,0.28125,0.3176579475402832,9,0.0,0.4444444477558136,0.5555555820465088
capsules,6f89fb3b1474729f2e89063a,0.1,32,12,0.375,0.3176579475402832,12,0.0,0.5,0.6666666865348816
capsules,718484fc3c551eb152d8c2b4,0.01,32,0,0.0,2.397064208984375,0,,,
capsules,718484fc3c551eb152d8c2b4,0.05,32,0,0.0,2.397064208984375,0,,,
capsules,718484fc3c551eb152d8c2b4,0.1,32,0,0.0,2.397064208984375,0,,,
capsules,71af10410082da9596ced49b,0.01,32,6,0.1875,0.06015700101852417,5,0.16666666666666663,0.5,0.6666666865348816
capsules,71af10410082da9596ced49b,0.05,32,13,0.40625,0.06015700101852417,5,0.6153846153846154,0.5384615659713745,0.4615384638309479
capsules,71af10410082da9596ced49b,0.1,32,24,0.75,0.06015700101852417,5,0.7916666666666666,0.5833333134651184,0.3333333432674408
capsules,721f15c7da361dff53afdf8c,0.01,32,0,0.0,1.752859354019165,0,,,
capsules,721f15c7da361dff53afdf8c,0.05,32,0,0.0,1.752859354019165,0,,,
capsules,721f15c7da361dff53afdf8c,0.1,32,0,0.0,1.752859354019165,0,,,
capsules,740a5ee8c5f4192bf3babfd2,0.01,32,1,0.03125,0.1291186809539795,1,0.0,1.0,1.0
capsules,740a5ee8c5f4192bf3babfd2,0.05,32,9,0.28125,0.1291186809539795,7,0.2222222222222222,0.7777777910232544,1.0
capsules,740a5ee8c5f4192bf3babfd2,0.1,32,11,0.34375,0.1291186809539795,8,0.2727272727272727,0.7272727489471436,1.0
capsules,747508bd75973f9def4f00a9,0.01,32,0,0.0,4.468793869018555,0,,,
capsules,747508bd75973f9def4f00a9,0.05,32,0,0.0,4.468793869018555,0,,,
capsules,747508bd75973f9def4f00a9,0.1,32,2,0.0625,4.468793869018555,1,0.5,0.5,1.0
capsules,7668cac7cf3127b106685eca,0.01,32,0,0.0,4.865060806274414,0,,,
capsules,7668cac7cf3127b106685eca,0.05,32,2,0.0625,4.865060806274414,2,0.0,0.5,0.5
capsules,7668cac7cf3127b106685eca,0.1,32,4,0.125,4.865060806274414,4,0.0,0.25,0.5
capsules,77defa5063eedec887997eb2,0.01,32,1,0.03125,2.5069756507873535,1,0.0,0.0,0.0
capsules,77defa5063eedec887997eb2,0.05,32,6,0.1875,2.5069756507873535,4,0.33333333333333337,0.5,0.3333333432674408
capsules,77defa5063eedec887997eb2,0.1,32,6,0.1875,2.5069756507873535,4,0.33333333333333337,0.5,0.3333333432674408
capsules,7c1b1c4c5673ab73918750cb,0.01,32,0,0.0,3.1935815811157227,0,,,
capsules,7c1b1c4c5673ab73918750cb,0.05,32,0,0.0,3.1935815811157227,0,,,
capsules,7c1b1c4c5673ab73918750cb,0.1,32,0,0.0,3.1935815811157227,0,,,
capsules,7d83ef8609fe05e220983875,0.01,32,0,0.0,4.669135093688965,0,,,
capsules,7d83ef8609fe05e220983875,0.05,32,0,0.0,4.669135093688965,0,,,
capsules,7d83ef8609fe05e220983875,0.1,32,0,0.0,4.669135093688965,0,,,
capsules,7de613b617ed3cbafbc6b3c9,0.01,26,3,0.11538461538461539,0.04724729061126709,2,0.33333333333333337,1.0,0.0
capsules,7de613b617ed3cbafbc6b3c9,0.05,26,13,0.5,0.04724729061126709,4,0.6923076923076923,0.4615384638309479,0.0
capsules,7de613b617ed3cbafbc6b3c9,0.1,26,16,0.6153846153846154,0.04724729061126709,4,0.75,0.375,0.0
capsules,804fa77a446eb0413bbb56f8,0.01,32,0,0.0,2.6705074310302734,0,,,
capsules,804fa77a446eb0413bbb56f8,0.05,32,0,0.0,2.6705074310302734,0,,,
capsules,804fa77a446eb0413bbb56f8,0.1,32,0,0.0,2.6705074310302734,0,,,
capsules,80c79373680ca72bd693d783,0.01,20,0,0.0,0.8457517623901367,0,,,
capsules,80c79373680ca72bd693d783,0.05,20,0,0.0,0.8457517623901367,0,,,
capsules,80c79373680ca72bd693d783,0.1,20,0,0.0,0.8457517623901367,0,,,
capsules,81bcf0781bf56862fae25e1a,0.01,32,2,0.0625,0.09494328498840332,1,0.5,0.0,0.0
capsules,81bcf0781bf56862fae25e1a,0.05,32,9,0.28125,0.09494328498840332,1,0.8888888888888888,0.6666666865348816,0.0
capsules,81bcf0781bf56862fae25e1a,0.1,32,17,0.53125,0.09494328498840332,1,0.9411764705882353,0.6470588445663452,0.0
capsules,8413c67bf75249480fff74f6,0.01,32,0,0.0,5.040680885314941,0,,,
capsules,8413c67bf75249480fff74f6,0.05,32,3,0.09375,5.040680885314941,2,0.33333333333333337,0.3333333432674408,0.0
capsules,8413c67bf75249480fff74f6,0.1,32,3,0.09375,5.040680885314941,2,0.33333333333333337,0.3333333432674408,0.0
capsules,8464956cf1c5d0f0c6546da1,0.01,32,2,0.0625,0.06409579515457153,2,0.0,1.0,0.5
capsules,8464956cf1c5d0f0c6546da1,0.05,32,12,0.375,0.06409579515457153,8,0.33333333333333337,0.3333333432674408,0.9166666865348816
capsules,8464956cf1c5d0f0c6546da1,0.1,32,21,0.65625,0.06409579515457153,9,0.5714285714285714,0.4285714328289032,0.9523809552192688
capsules,85945f69dd67b5684f68a99b,0.01,32,0,0.0,2.5485806465148926,0,,,
capsules,85945f69dd67b5684f68a99b,0.05,32,0,0.0,2.5485806465148926,0,,,
capsules,85945f69dd67b5684f68a99b,0.1,32,0,0.0,2.5485806465148926,0,,,
