image_id,category,original_gt_pixels,gt_pixels_256,gt_vanished_256,gt_pixels_512,gt_vanished_512,tight_hit,tight_gt_fraction,tight_image_fraction,context15_hit,context15_gt_fraction,context15_image_fraction,context30_hit,context30_gt_fraction,context30_image_fraction
d579527da6cfe5dbe0a1e2ca,capsules,26828,1173,0,4694,0,1,0.910429402117191,0.032384,1,1.0,0.073152,1,1.0,0.250272
8eb64ff5814eafd0aa3f1144,capsules,10504,458,0,1846,0,1,1.0,0.030366,1,1.0,0.06897,1,1.0,0.273294
f4204410b976824fb49a7187,capsules,10271,450,0,1793,0,1,1.0,0.030957333333333333,1,1.0,0.069748,1,1.0,0.255602
c6422a5d81dfc9f98364e959,capsules,13529,597,0,2379,0,1,1.0,0.036064,1,1.0,0.081144,1,1.0,0.257232
8a082ff8154b35e3ddade297,capsules,9196,403,0,1608,0,1,0.98836450630709,0.04028,1,1.0,0.090972,1,1.0,0.28956
38e48d375151c434affdea91,capsules,16354,715,0,2862,0,1,0.9938241408829644,0.04794,1,1.0,0.10826133333333333,1,1.0,0.37788
cd0b7ac8eb7457bdf41f885a,capsules,21299,933,0,3733,0,1,1.0,0.03798666666666667,1,1.0,0.08558,1,1.0,0.30044
ec5a449b5eefaff119825918,capsules,20264,891,0,3536,0,1,0.7858764311093565,0.043648,1,1.0,0.098496,1,1.0,0.289852
0e3e18366515ae2514a8e77d,capsules,22897,999,0,4006,0,1,0.9469799537057256,0.03757866666666667,1,1.0,0.08112866666666667,1,1.0,0.24661
d0eb64421295aa0bcc678ab8,capsules,25095,1095,0,4394,0,1,0.9472803347280335,0.04302,1,1.0,0.09716933333333333,1,1.0,0.28704
77defa5063eedec887997eb2,capsules,24853,1087,0,4348,0,1,0.8980002414195469,0.05454,1,1.0,0.123464,1,1.0,0.279136
7668cac7cf3127b106685eca,capsules,24796,1087,0,4333,0,1,0.9613244071624456,0.04028866666666667,1,1.0,0.09089666666666667,1,1.0,0.272938
1e834e3ec0a0f99cc61db643,capsules,24670,1080,0,4310,0,1,0.9484799351438995,0.03919533333333333,1,1.0,0.08843266666666667,1,1.0,0.33411
0b38ea5bd86c4923a78bc374,capsules,25576,1120,0,4470,0,1,0.9692680638098217,0.03872,1,1.0,0.08712,1,1.0,0.24375866666666668
8413c67bf75249480fff74f6,capsules,23786,1046,0,4149,0,1,1.0,0.037536,1,1.0,0.084456,1,1.0,0.257232
3c74e62c8d3924662e67cd75,capsules,26070,1134,0,4558,0,1,0.9753356348293057,0.03339,1,1.0,0.07581,1,1.0,0.27666
ccf5db34214f8a47bd3d9d28,capsules,24146,1063,0,4223,0,1,0.9957756978381512,0.039008,1,1.0,0.08694,1,1.0,0.259436
c57e44b3346aa5e39fc1f089,capsules,23923,1051,0,4184,0,1,0.9908038289512185,0.040626666666666665,1,1.0,0.09174,1,1.0,0.336278
