category,image_id,method,best_window_coverage,union_coverage,recalled50,recalled90
pcb4,37b09625a0bfb14b576704b7,top8,1.0,1.0,1.0,1.0
pcb4,37f5bc28dd23597ed6ab1e0b,grid8,0.0,0.0,0.0,0.0
pcb4,37f5bc28dd23597ed6ab1e0b,mixed8,1.0,1.0,1.0,1.0
pcb4,37f5bc28dd23597ed6ab1e0b,top8,1.0,1.0,1.0,1.0
pcb4,388e45cb72ef6d36729020ea,grid8,0.0,0.0,0.0,0.0
pcb4,388e45cb72ef6d36729020ea,mixed8,1.0,1.0,1.0,1.0
pcb4,388e45cb72ef6d36729020ea,top8,1.0,1.0,1.0,1.0
pcb4,44452abcc72d422a96de6497,grid8,0.0,0.0,0.0,0.0
pcb4,44452abcc72d422a96de6497,mixed8,0.2618375982268789,0.2618375982268789,0.2857142857142857,0.21428571428571427
pcb4,44452abcc72d422a96de6497,top8,1.0,1.0,1.0,1.0
pcb4,47f8c3c8d23ea75f9eaed475,grid8,0.020673204346673732,0.020673204346673732,0.0,0.0
pcb4,47f8c3c8d23ea75f9eaed475,mixed8,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182
pcb4,47f8c3c8d23ea75f9eaed475,top8,1.0,1.0,1.0,1.0
pcb4,48659a6236cca2b8a9785293,grid8,1.0,1.0,1.0,1.0
pcb4,48659a6236cca2b8a9785293,mixed8,1.0,1.0,1.0,1.0
pcb4,48659a6236cca2b8a9785293,top8,1.0,1.0,1.0,1.0
pcb4,4c816b72ee515729decd9575,grid8,0.0,0.0,0.0,0.0
pcb4,4c816b72ee515729decd9575,mixed8,1.0,1.0,1.0,1.0
pcb4,4c816b72ee515729decd9575,top8,1.0,1.0,1.0,1.0
pcb4,50c468e621f244dde7ab1428,grid8,0.0,0.0,0.0,0.0
pcb4,50c468e621f244dde7ab1428,mixed8,1.0,1.0,1.0,1.0
pcb4,50c468e621f244dde7ab1428,top8,1.0,1.0,1.0,1.0
pcb4,5212af2e2f675e11ac441f21,grid8,0.9953051643192489,1.0,1.0,1.0
pcb4,5212af2e2f675e11ac441f21,mixed8,1.0,1.0,1.0,1.0
pcb4,5212af2e2f675e11ac441f21,top8,1.0,1.0,1.0,1.0
pcb4,52e4b266e84dec5255c98f5d,grid8,0.0,0.0,0.0,0.0
pcb4,52e4b266e84dec5255c98f5d,mixed8,1.0,1.0,1.0,1.0
pcb4,52e4b266e84dec5255c98f5d,top8,1.0,1.0,1.0,1.0
pcb4,563c172d1fd3f1a051c73278,grid8,0.0,0.0,0.0,0.0
pcb4,563c172d1fd3f1a051c73278,mixed8,1.0,1.0,1.0,1.0
pcb4,563c172d1fd3f1a051c73278,top8,1.0,1.0,1.0,1.0
pcb4,579cdbb9cbf43dc43c4648ba,grid8,0.8816662937271574,0.8816662937271574,1.0,0.3333333333333333
pcb4,579cdbb9cbf43dc43c4648ba,mixed8,1.0,1.0,1.0,1.0
pcb4,579cdbb9cbf43dc43c4648ba,top8,1.0,1.0,1.0,1.0
pcb4,5a4ebea6d6c6dcc23d694629,grid8,0.0,0.0,0.0,0.0
pcb4,5a4ebea6d6c6dcc23d694629,mixed8,1.0,1.0,1.0,1.0
pcb4,5a4ebea6d6c6dcc23d694629,top8,1.0,1.0,1.0,1.0
pcb4,656d7b1bb516335c5b215df9,grid8,1.0,1.0,1.0,1.0
pcb4,656d7b1bb516335c5b215df9,mixed8,1.0,1.0,1.0,1.0
pcb4,656d7b1bb516335c5b215df9,top8,1.0,1.0,1.0,1.0
pcb4,6a2113d159a9b9248744b3c4,grid8,0.7505494505494505,0.8021978021978022,1.0,0.5
pcb4,6a2113d159a9b9248744b3c4,mixed8,1.0,1.0,1.0,1.0
pcb4,6a2113d159a9b9248744b3c4,top8,1.0,1.0,1.0,1.0
pcb4,6e2de9d61f899d21b2cfc8e8,grid8,0.5,0.5,0.5,0.5
pcb4,6e2de9d61f899d21b2cfc8e8,mixed8,0.99875,0.99875,1.0,1.0
pcb4,6e2de9d61f899d21b2cfc8e8,top8,0.9320833333333333,0.9320833333333333,0.9,0.9
pcb4,7297bdf13d802055a3b2332e,grid8,0.0,0.0,0.0,0.0
pcb4,7297bdf13d802055a3b2332e,mixed8,1.0,1.0,1.0,1.0
pcb4,7297bdf13d802055a3b2332e,top8,1.0,1.0,1.0,1.0
pcb4,73f7e96255ed2f2a4762cc32,grid8,0.5,0.5,0.5,0.5
pcb4,73f7e96255ed2f2a4762cc32,mixed8,0.5,0.5,0.5,0.5
pcb4,73f7e96255ed2f2a4762cc32,top8,1.0,1.0,1.0,1.0
pcb4,755b7f59b1d26d1c46179b0f,grid8,0.6612426035502958,1.0,1.0,0.0
pcb4,755b7f59b1d26d1c46179b0f,mixed8,1.0,1.0,1.0,1.0
pcb4,755b7f59b1d26d1c46179b0f,top8,1.0,1.0,1.0,1.0
pcb4,7702f6e31aa74020b48b62c4,grid8,0.06823979591836735,0.06823979591836735,0.0,0.0
pcb4,7702f6e31aa74020b48b62c4,mixed8,1.0,1.0,1.0,1.0
pcb4,7702f6e31aa74020b48b62c4,top8,1.0,1.0,1.0,1.0
pcb4,7899993537b41d8220507079,grid8,0.2679245283018868,0.2679245283018868,0.2,0.2
pcb4,7899993537b41d8220507079,mixed8,1.0,1.0,1.0,1.0
pcb4,7899993537b41d8220507079,top8,1.0,1.0,1.0,1.0
pcb4,9855a151dc87d8ed941a265d,grid8,1.0,1.0,1.0,1.0
pcb4,9855a151dc87d8ed941a265d,mixed8,1.0,1.0,1.0,1.0
pcb4,9855a151dc87d8ed941a265d,top8,1.0,1.0,1.0,1.0
pcb4,a31e27ed2e8db09c3e91c9ae,grid8,0.0,0.0,0.0,0.0
pcb4,a31e27ed2e8db09c3e91c9ae,mixed8,1.0,1.0,1.0,1.0
pcb4,a31e27ed2e8db09c3e91c9ae,top8,1.0,1.0,1.0,1.0
pcb4,a594b3da8fff3917c805e6e2,grid8,0.41029900332225916,0.41029900332225916,0.0,0.0
pcb4,a594b3da8fff3917c805e6e2,mixed8,1.0,1.0,1.0,1.0
pcb4,a594b3da8fff3917c805e6e2,top8,1.0,1.0,1.0,1.0
pcb4,afcb52664763e120dc376f55,grid8,0.01209805794333015,0.01209805794333015,0.0,0.0
pcb4,afcb52664763e120dc376f55,mixed8,0.9541547277936964,0.9662527857370264,1.0,0.8888888888888888
pcb4,afcb52664763e120dc376f55,top8,1.0,1.0,1.0,1.0
pcb4,b253c99dac508bb4f47a228a,grid8,1.0,1.0,1.0,1.0
pcb4,b253c99dac508bb4f47a228a,mixed8,1.0,1.0,1.0,1.0
pcb4,b253c99dac508bb4f47a228a,top8,1.0,1.0,1.0,1.0
pcb4,b3a751786ba15b26ece1fc1d,grid8,0.046913580246913576,0.046913580246913576,0.0,0.0
pcb4,b3a751786ba15b26ece1fc1d,mixed8,0.8467153284671532,0.8467153284671532,0.8,0.8
pcb4,b3a751786ba15b26ece1fc1d,top8,1.0,1.0,1.0,1.0
pcb4,b47939562c67b3a5671dc4cc,grid8,0.0,0.0,0.0,0.0
pcb4,b47939562c67b3a5671dc4cc,mixed8,0.8657894736842106,0.8657894736842106,0.75,0.75
pcb4,b47939562c67b3a5671dc4cc,top8,1.0,1.0,1.0,1.0
pcb4,b55a295f7c7ec1ad3fac8596,grid8,0.797170870749466,0.797170870749466,1.0,0.0
pcb4,b55a295f7c7ec1ad3fac8596,mixed8,1.0,1.0,1.0,1.0
pcb4,b55a295f7c7ec1ad3fac8596,top8,1.0,1.0,1.0,1.0
pcb4,bd271671372ec7b546a25301,grid8,0.6359262229350441,1.0,1.0,0.0
pcb4,bd271671372ec7b546a25301,mixed8,1.0,1.0,1.0,1.0
pcb4,bd271671372ec7b546a25301,top8,1.0,1.0,1.0,1.0
pcb4,beb6670b85f21ac45fd6b48b,grid8,1.0,1.0,1.0,1.0
pcb4,beb6670b85f21ac45fd6b48b,mixed8,0.25,0.25,0.25,0.25
pcb4,beb6670b85f21ac45fd6b48b,top8,1.0,1.0,1.0,1.0
pcb4,c01a47cbeebb24b5df8b09d9,grid8,0.024218290127381033,0.027416943326034234,0.0,0.0
pcb4,c01a47cbeebb24b5df8b09d9,mixed8,1.0,1.0,1.0,1.0
pcb4,c01a47cbeebb24b5df8b09d9,top8,1.0,1.0,1.0,1.0
pcb4,c599b05f2e1a8757cf156c2b,grid8,0.07206515402168577,0.07789876750029914,0.08196721311475409,0.04918032786885246
pcb4,c599b05f2e1a8757cf156c2b,mixed8,1.0,1.0,1.0,1.0
pcb4,c599b05f2e1a8757cf156c2b,top8,1.0,1.0,1.0,1.0
pcb4,c643255e8f0cfd6ae1af7537,grid8,0.0,0.0,0.0,0.0
pcb4,c643255e8f0cfd6ae1af7537,mixed8,1.0,1.0,1.0,1.0
pcb4,c643255e8f0cfd6ae1af7537,top8,1.0,1.0,1.0,1.0
pcb4,d92f74d23c5d7507316ef1f6,grid8,0.5383549719056403,0.5383549719056403,0.5,0.0
pcb4,d92f74d23c5d7507316ef1f6,mixed8,1.0,1.0,1.0,1.0
pcb4,d92f74d23c5d7507316ef1f6,top8,1.0,1.0,1.0,1.0
pcb4,db1bd561f26bd21285df12af,grid8,0.6440426328241021,0.6575597996259405,0.6666666666666666,0.3333333333333333
pcb4,db1bd561f26bd21285df12af,mixed8,1.0,1.0,1.0,1.0
pcb4,db1bd561f26bd21285df12af,top8,1.0,1.0,1.0,1.0
pcb4,e6b56c2512bb8660ea532707,grid8,0.0,0.0,0.0,0.0
pcb4,e6b56c2512bb8660ea532707,mixed8,1.0,1.0,1.0,1.0
pcb4,e6b56c2512bb8660ea532707,top8,1.0,1.0,1.0,1.0
pcb4,e713192788ad43790d8658d7,grid8,0.0,0.0,0.0,0.0
pcb4,e713192788ad43790d8658d7,mixed8,1.0,1.0,1.0,1.0
pcb4,e713192788ad43790d8658d7,top8,1.0,1.0,1.0,1.0
pcb4,eb662872bc6bce7c9aac9465,grid8,0.22860020140986906,0.22860020140986906,0.3333333333333333,0.0
pcb4,eb662872bc6bce7c9aac9465,mixed8,0.5619335347432024,0.5619335347432024,0.6666666666666666,0.3333333333333333
pcb4,eb662872bc6bce7c9aac9465,top8,1.0,1.0,1.0,1.0
pcb4,f3d0156953e0d9ac3a5b0539,grid8,1.0,1.0,1.0,1.0
pcb4,f3d0156953e0d9ac3a5b0539,mixed8,1.0,1.0,1.0,1.0
pcb4,f3d0156953e0d9ac3a5b0539,top8,1.0,1.0,1.0,1.0
