backbone,dataset,strategy,eval_mode,category,variant_id,variant,num_images,num_normal,num_anomaly,auroc,ap,best_f1,best_accuracy,best_threshold
PatchCore,VisA,inspection_binary,crop_or_full,cashew,V0,detector_only,150,50,100,0.966,0.9829735785810191,0.9313725490196078,0.9066666666666666,0.1227138930587519
PatchCore,VisA,inspection_binary,crop_or_full,cashew,V2,crop_topk_vlm,150,50,100,1.0,1.0,1.0,1.0,0.3205487162334707
PatchCore,VisA,inspection_binary,crop_or_full,cashew,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.2328562599326529
PatchCore,VisA,inspection_binary,crop_or_full,cashew,V4,quality_weighted_crop,150,50,100,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.17748841784027838
PatchCore,VisA,inspection_binary,crop_or_full,cashew,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.23237203802294262
PatchCore,VisA,inspection_binary,crop_or_full,cashew,V6,adaptive_qcru,150,50,100,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.17207948838473558
PatchCore,VisA,inspection_binary,crop_or_full,chewinggum,V0,detector_only,150,50,100,0.9918,0.9963432307459067,0.9746192893401014,0.9666666666666667,0.2067258118082996
PatchCore,VisA,inspection_binary,crop_or_full,chewinggum,V2,crop_topk_vlm,150,50,100,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.3985983428849943
PatchCore,VisA,inspection_binary,crop_or_full,chewinggum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.3194402852191907
PatchCore,VisA,inspection_binary,crop_or_full,chewinggum,V4,quality_weighted_crop,150,50,100,1.0,1.0,1.0,1.0,0.2647237237361526
PatchCore,VisA,inspection_binary,crop_or_full,chewinggum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.33829697860844693
PatchCore,VisA,inspection_binary,crop_or_full,chewinggum,V6,adaptive_qcru,150,50,100,1.0,1.0,1.0,1.0,0.2562573387919902
PatchCore,VisA,inspection_binary,crop_or_full,fryum,V0,detector_only,150,50,100,0.9544,0.9791647967969027,0.9148936170212766,0.8933333333333333,0.252438577504773
PatchCore,VisA,inspection_binary,crop_or_full,fryum,V2,crop_topk_vlm,150,50,100,0.9922,0.9964543250603503,0.9702970297029702,0.96,0.2383224417637542
PatchCore,VisA,inspection_binary,crop_or_full,fryum,V3,naive_detector_crop_fusion,150,50,100,0.9938,0.9971811912782822,0.9795918367346939,0.9733333333333334,0.25557841293315625
PatchCore,VisA,inspection_binary,crop_or_full,fryum,V4,quality_weighted_crop,150,50,100,0.995,0.9976226453179043,0.9746192893401014,0.9666666666666667,0.2091513476443614
PatchCore,VisA,inspection_binary,crop_or_full,fryum,V5,fixed_quality_consistency,150,50,100,0.9982,0.9991260249998115,0.9849246231155778,0.98,0.21978361274276395
PatchCore,VisA,inspection_binary,crop_or_full,fryum,V6,adaptive_qcru,150,50,100,0.995,0.9976226453179043,0.9746192893401014,0.9666666666666667,0.20252190063557848
PatchCore,VisA,inspection_binary,crop_or_full,macaroni1,V0,detector_only,200,100,100,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568
PatchCore,VisA,inspection_binary,crop_or_full,macaroni1,V2,crop_topk_vlm,200,100,100,0.9236,0.9457455237820724,0.8749999999999999,0.88,0.346869527379983
PatchCore,VisA,inspection_binary,crop_or_full,macaroni1,V3,naive_detector_crop_fusion,200,100,100,0.9737,0.975480154640542,0.9359605911330049,0.935,0.3606056983480007
PatchCore,VisA,inspection_binary,crop_or_full,macaroni1,V4,quality_weighted_crop,200,100,100,0.9786,0.9785628553867268,0.9411764705882353,0.94,0.30709034091813786
PatchCore,VisA,inspection_binary,crop_or_full,macaroni1,V5,fixed_quality_consistency,200,100,100,0.9875,0.9885027101346615,0.9504950495049505,0.95,0.34378069320411614
PatchCore,VisA,inspection_binary,crop_or_full,macaroni1,V6,adaptive_qcru,200,100,100,0.9788,0.9787979342155556,0.9411764705882353,0.94,0.2982290447070627
PatchCore,VisA,inspection_binary,crop_or_full,macaroni2,V0,detector_only,200,100,100,0.7119,0.7150348278671933,0.7200000000000001,0.65,0.288483716275031
PatchCore,VisA,inspection_binary,crop_or_full,macaroni2,V2,crop_topk_vlm,200,100,100,0.6747,0.7478224062074301,0.6689419795221844,0.515,0.0871022579548474
PatchCore,VisA,inspection_binary,crop_or_full,macaroni2,V3,naive_detector_crop_fusion,200,100,100,0.7727,0.7708345204405469,0.7586206896551725,0.72,0.3617224574536807
PatchCore,VisA,inspection_binary,crop_or_full,macaroni2,V4,quality_weighted_crop,200,100,100,0.8401,0.8303249910436941,0.7983539094650205,0.755,0.2861129733276132
PatchCore,VisA,inspection_binary,crop_or_full,macaroni2,V5,fixed_quality_consistency,200,100,100,0.8475,0.8463733780275047,0.8068669527896996,0.775,0.35034041154245543
PatchCore,VisA,inspection_binary,crop_or_full,macaroni2,V6,adaptive_qcru,200,100,100,0.8421,0.83309650567175,0.7983539094650205,0.755,0.27747604072900023
PatchCore,VisA,inspection_binary,crop_or_full,pcb1,V0,detector_only,200,100,100,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656
PatchCore,VisA,inspection_binary,crop_or_full,pcb1,V2,crop_topk_vlm,200,100,100,0.4706,0.6060292710380522,0.6666666666666666,0.5,0.0
PatchCore,VisA,inspection_binary,crop_or_full,pcb1,V3,naive_detector_crop_fusion,200,100,100,0.7926,0.8638951155844229,0.7783783783783784,0.795,0.4242467743628725
PatchCore,VisA,inspection_binary,crop_or_full,pcb1,V4,quality_weighted_crop,200,100,100,0.9025,0.9276642906427025,0.8756218905472637,0.875,0.2819516770691802
PatchCore,VisA,inspection_binary,crop_or_full,pcb1,V5,fixed_quality_consistency,200,100,100,0.8393,0.8949619076145902,0.8159203980099502,0.815,0.3607143789237085
PatchCore,VisA,inspection_binary,crop_or_full,pcb1,V6,adaptive_qcru,200,100,100,0.9033,0.9280432674093766,0.8756218905472637,0.875,0.2729774399769506
PatchCore,VisA,inspection_binary,crop_or_full,pcb2,V0,detector_only,200,100,100,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131
PatchCore,VisA,inspection_binary,crop_or_full,pcb2,V2,crop_topk_vlm,200,100,100,0.9754,0.9857065865054551,0.9696969696969697,0.97,0.2483369940382848
PatchCore,VisA,inspection_binary,crop_or_full,pcb2,V3,naive_detector_crop_fusion,200,100,100,0.9818,0.9769473521122882,0.9514563106796116,0.95,0.2036684532291283
PatchCore,VisA,inspection_binary,crop_or_full,pcb2,V4,quality_weighted_crop,200,100,100,0.9758,0.9666204770814081,0.9494949494949495,0.95,0.19383667229080917
PatchCore,VisA,inspection_binary,crop_or_full,pcb2,V5,fixed_quality_consistency,200,100,100,0.9862,0.9841985021115406,0.9607843137254902,0.96,0.21006169502892438
PatchCore,VisA,inspection_binary,crop_or_full,pcb2,V6,adaptive_qcru,200,100,100,0.976,0.9671394171596976,0.9494949494949495,0.95,0.1879458833263005
PatchCore,VisA,inspection_binary,crop_or_full,pcb3,V0,detector_only,201,101,100,0.9330693069306931,0.9358632057164368,0.8571428571428572,0.8507462686567164,0.2372052107984018
PatchCore,VisA,inspection_binary,crop_or_full,pcb3,V2,crop_topk_vlm,201,101,100,0.7691089108910891,0.827554351497432,0.7422680412371133,0.7512437810945274,0.3352144812479121
PatchCore,VisA,inspection_binary,crop_or_full,pcb3,V3,naive_detector_crop_fusion,201,101,100,0.9467326732673267,0.958290476473998,0.8913043478260869,0.900497512437811,0.3203753428364702
PatchCore,VisA,inspection_binary,crop_or_full,pcb3,V4,quality_weighted_crop,201,101,100,0.9712871287128713,0.9768463620667153,0.9285714285714285,0.9303482587064676,0.2592095192555657
PatchCore,VisA,inspection_binary,crop_or_full,pcb3,V5,fixed_quality_consistency,201,101,100,0.9717821782178218,0.9793684574849486,0.9479166666666667,0.9502487562189055,0.29493467839374704
PatchCore,VisA,inspection_binary,crop_or_full,pcb3,V6,adaptive_qcru,201,101,100,0.9715841584158416,0.9772118031175495,0.9285714285714285,0.9303482587064676,0.2514802369966953
PatchCore,VisA,inspection_binary,crop_or_full,pcb4,V0,detector_only,201,101,100,0.9905940594059406,0.9904336260134786,0.9560975609756097,0.9552238805970149,0.2968615500623144
PatchCore,VisA,inspection_binary,crop_or_full,pcb4,V2,crop_topk_vlm,201,101,100,0.7125742574257425,0.8042183914621883,0.703030303030303,0.7562189054726368,0.4989658738366129
PatchCore,VisA,inspection_binary,crop_or_full,pcb4,V3,naive_detector_crop_fusion,201,101,100,0.9704950495049505,0.9771280981598625,0.9353233830845772,0.9353233830845771,0.37411474486080065
PatchCore,VisA,inspection_binary,crop_or_full,pcb4,V4,quality_weighted_crop,201,101,100,0.9907920792079208,0.9917801146141086,0.9504950495049505,0.9502487562189055,0.29242743077439953
PatchCore,VisA,inspection_binary,crop_or_full,pcb4,V5,fixed_quality_consistency,201,101,100,0.98,0.9830577463308114,0.9393939393939393,0.9402985074626866,0.37926103419018514
PatchCore,VisA,inspection_binary,crop_or_full,pcb4,V6,adaptive_qcru,201,101,100,0.9907920792079208,0.9917801146141086,0.9504950495049505,0.9502487562189055,0.2832486340662539
PatchCore,VisA,inspection_binary,crop_or_full,pipe_fryum,V0,detector_only,150,50,100,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637
PatchCore,VisA,inspection_binary,crop_or_full,pipe_fryum,V2,crop_topk_vlm,150,50,100,0.9302,0.9720860206226419,0.92,0.8933333333333333,0.3683105343154473
PatchCore,VisA,inspection_binary,crop_or_full,pipe_fryum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.33796476250471225
PatchCore,VisA,inspection_binary,crop_or_full,pipe_fryum,V4,quality_weighted_crop,150,50,100,1.0,1.0,1.0,1.0,0.25293785960765003
PatchCore,VisA,inspection_binary,crop_or_full,pipe_fryum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.32680601170610385
PatchCore,VisA,inspection_binary,crop_or_full,pipe_fryum,V6,adaptive_qcru,150,50,100,1.0,1.0,1.0,1.0,0.24511148128638285
PatchCore,VisA,inspection_binary,crop_topk_ensemble,candle,V0,detector_only,200,100,100,0.984,0.9848109252857526,0.9452736318407959,0.945,0.3180439816743701
PatchCore,VisA,inspection_binary,crop_topk_ensemble,candle,V2,crop_topk_vlm,200,100,100,0.9606,0.9757140676509559,0.9441624365482233,0.945,0.2946497162540602
PatchCore,VisA,inspection_binary,crop_topk_ensemble,candle,V3,naive_detector_crop_fusion,200,100,100,0.9952,0.9961935799128767,0.9801980198019802,0.98,0.2928948394319182
PatchCore,VisA,inspection_binary,crop_topk_ensemble,candle,V4,quality_weighted_crop,200,100,100,0.9979,0.9980757919754824,0.9801980198019802,0.98,0.25891595791361
PatchCore,VisA,inspection_binary,crop_topk_ensemble,candle,V5,fixed_quality_consistency,200,100,100,0.9982,0.9983202412590829,0.9850746268656716,0.985,0.3073690270705309
PatchCore,VisA,inspection_binary,crop_topk_ensemble,candle,V6,adaptive_qcru,200,100,100,0.9979,0.9980757919754824,0.9801980198019802,0.98,0.25206476061504884
PatchCore,VisA,inspection_binary,crop_topk_ensemble,capsules,V0,detector_only,160,60,100,0.6995,0.83780514713668,0.7777777777777777,0.65,0.0973009554594214
PatchCore,VisA,inspection_binary,crop_topk_ensemble,capsules,V2,crop_topk_vlm,160,60,100,0.9993333333333333,0.9996087378640778,0.99,0.9875,0.391083708013756
PatchCore,VisA,inspection_binary,crop_topk_ensemble,capsules,V3,naive_detector_crop_fusion,160,60,100,0.992,0.9951332103856853,0.97,0.9625,0.3529019349627551
PatchCore,VisA,inspection_binary,crop_topk_ensemble,capsules,V4,quality_weighted_crop,160,60,100,0.9788333333333333,0.9866898416072323,0.9523809523809523,0.9375,0.26046765990538334
PatchCore,VisA,inspection_binary,crop_topk_ensemble,capsules,V5,fixed_quality_consistency,160,60,100,0.9968333333333333,0.9980554818241651,0.9852216748768473,0.98125,0.33489919568528825
PatchCore,VisA,inspection_binary,crop_topk_ensemble,capsules,V6,adaptive_qcru,160,60,100,0.9788333333333333,0.9866898416072323,0.9523809523809523,0.9375,0.25214379092417166
PatchCore,VisA,inspection_binary,crop_topk_ensemble,cashew,V0,detector_only,150,50,100,0.966,0.9829735785810191,0.9313725490196078,0.9066666666666666,0.1227138930587519
PatchCore,VisA,inspection_binary,crop_topk_ensemble,cashew,V2,crop_topk_vlm,150,50,100,1.0,1.0,1.0,1.0,0.3205487162334707
PatchCore,VisA,inspection_binary,crop_topk_ensemble,cashew,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.2328562599326529
PatchCore,VisA,inspection_binary,crop_topk_ensemble,cashew,V4,quality_weighted_crop,150,50,100,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.17748841784027838
PatchCore,VisA,inspection_binary,crop_topk_ensemble,cashew,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.23237203802294262
PatchCore,VisA,inspection_binary,crop_topk_ensemble,cashew,V6,adaptive_qcru,150,50,100,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.17207948838473558
PatchCore,VisA,inspection_binary,crop_topk_ensemble,chewinggum,V0,detector_only,150,50,100,0.9918,0.9963432307459067,0.9746192893401014,0.9666666666666667,0.2067258118082996
PatchCore,VisA,inspection_binary,crop_topk_ensemble,chewinggum,V2,crop_topk_vlm,150,50,100,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.3985983428849943
PatchCore,VisA,inspection_binary,crop_topk_ensemble,chewinggum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.36118208253786144
PatchCore,VisA,inspection_binary,crop_topk_ensemble,chewinggum,V4,quality_weighted_crop,150,50,100,1.0,1.0,1.0,1.0,0.28528749020793187
PatchCore,VisA,inspection_binary,crop_topk_ensemble,chewinggum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.36237698237971994
PatchCore,VisA,inspection_binary,crop_topk_ensemble,chewinggum,V6,adaptive_qcru,150,50,100,1.0,1.0,1.0,1.0,0.2761634355982224
PatchCore,VisA,inspection_binary,crop_topk_ensemble,fryum,V0,detector_only,150,50,100,0.9544,0.9791647967969027,0.9148936170212766,0.8933333333333333,0.252438577504773
PatchCore,VisA,inspection_binary,crop_topk_ensemble,fryum,V2,crop_topk_vlm,150,50,100,0.9942,0.997455697793136,0.9847715736040609,0.98,0.3007419348784492
PatchCore,VisA,inspection_binary,crop_topk_ensemble,fryum,V3,naive_detector_crop_fusion,150,50,100,0.9978,0.9989909090909092,0.99,0.9866666666666667,0.233348559466875
PatchCore,VisA,inspection_binary,crop_topk_ensemble,fryum,V4,quality_weighted_crop,150,50,100,0.9984,0.9992457943925234,0.99,0.9866666666666667,0.1929467490714725
PatchCore,VisA,inspection_binary,crop_topk_ensemble,fryum,V5,fixed_quality_consistency,150,50,100,0.9994,0.9997087378640777,0.9949748743718593,0.9933333333333333,0.26016965280744486
PatchCore,VisA,inspection_binary,crop_topk_ensemble,fryum,V6,adaptive_qcru,150,50,100,0.9984,0.9992457943925234,0.99,0.9866666666666667,0.18695600185253275
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni1,V0,detector_only,200,100,100,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni1,V2,crop_topk_vlm,200,100,100,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.346869527379983
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni1,V3,naive_detector_crop_fusion,200,100,100,0.9755,0.9776657834726601,0.9405940594059405,0.94,0.3714692906203848
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni1,V4,quality_weighted_crop,200,100,100,0.9793,0.979386005210273,0.9463414634146342,0.945,0.30709034091813786
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni1,V5,fixed_quality_consistency,200,100,100,0.9882,0.9893117677436354,0.9504950495049505,0.95,0.34378069320411614
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni1,V6,adaptive_qcru,200,100,100,0.9795,0.979618680192948,0.9463414634146342,0.945,0.2982290447070627
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni2,V0,detector_only,200,100,100,0.7119,0.7150348278671933,0.7200000000000001,0.65,0.288483716275031
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni2,V2,crop_topk_vlm,200,100,100,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.4058318833623381
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni2,V3,naive_detector_crop_fusion,200,100,100,0.8076,0.7975020279792652,0.7860262008733624,0.755,0.3806235070468977
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni2,V4,quality_weighted_crop,200,100,100,0.8622,0.8492569717847297,0.8133971291866028,0.805,0.37208573018971686
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni2,V5,fixed_quality_consistency,200,100,100,0.8722,0.869206985205046,0.8205128205128206,0.79,0.361578103858427
PatchCore,VisA,inspection_binary,crop_topk_ensemble,macaroni2,V6,adaptive_qcru,200,100,100,0.8636,0.851377701208648,0.8133971291866028,0.805,0.3611243604546844
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb1,V0,detector_only,200,100,100,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb1,V2,crop_topk_vlm,200,100,100,0.548,0.653188402571454,0.6666666666666666,0.5,0.0
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb1,V3,naive_detector_crop_fusion,200,100,100,0.8508,0.8964995508273802,0.8167539267015708,0.825,0.4242467743628725
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb1,V4,quality_weighted_crop,200,100,100,0.9416,0.9511935536418527,0.9029126213592233,0.9,0.2819516770691802
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb1,V5,fixed_quality_consistency,200,100,100,0.891,0.9238231355050792,0.8484848484848485,0.85,0.37300804031214757
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb1,V6,adaptive_qcru,200,100,100,0.9418,0.951324221320214,0.9029126213592233,0.9,0.2729774399769506
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb2,V0,detector_only,200,100,100,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb2,V2,crop_topk_vlm,200,100,100,0.9757,0.986024639702965,0.9696969696969697,0.97,0.2483369940382848
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb2,V3,naive_detector_crop_fusion,200,100,100,0.9847,0.9794573719589983,0.9615384615384615,0.96,0.2036684532291283
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb2,V4,quality_weighted_crop,200,100,100,0.9803,0.9700985836170136,0.96,0.96,0.18964914821934972
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb2,V5,fixed_quality_consistency,200,100,100,0.989,0.9866019714316598,0.970873786407767,0.97,0.21006169502892438
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb2,V6,adaptive_qcru,200,100,100,0.9805,0.9706175236953033,0.96,0.96,0.18366745602426346
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb3,V0,detector_only,201,101,100,0.9330693069306931,0.9358632057164368,0.8571428571428572,0.8507462686567164,0.2372052107984018
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb3,V2,crop_topk_vlm,201,101,100,0.8016831683168317,0.854569434602133,0.7707317073170733,0.7661691542288557,0.3125454058279705
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb3,V3,naive_detector_crop_fusion,201,101,100,0.9676237623762376,0.9731996738956369,0.9206349206349206,0.9253731343283582,0.3193265411258564
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb3,V4,quality_weighted_crop,201,101,100,0.9820792079207921,0.9842553036738988,0.9365853658536586,0.9353233830845771,0.23711820703188813
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb3,V5,fixed_quality_consistency,201,101,100,0.9848514851485148,0.9883217170229068,0.9693877551020408,0.9701492537313433,0.3001100936608888
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb3,V6,adaptive_qcru,201,101,100,0.9823762376237624,0.9846152033596104,0.9365853658536586,0.9353233830845771,0.23040864446817147
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb4,V0,detector_only,201,101,100,0.9905940594059406,0.9904336260134786,0.9560975609756097,0.9552238805970149,0.2968615500623144
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb4,V2,crop_topk_vlm,201,101,100,0.7572277227722772,0.836551875442252,0.7411764705882353,0.7810945273631841,0.4989658738366129
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb4,V3,naive_detector_crop_fusion,201,101,100,0.9854455445544554,0.9860595252855099,0.9447236180904524,0.945273631840796,0.41150655497846267
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb4,V4,quality_weighted_crop,201,101,100,0.9952475247524752,0.9953229474512016,0.9658536585365853,0.9651741293532339,0.28016273130660163
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb4,V5,fixed_quality_consistency,201,101,100,0.9896039603960396,0.9900709689878479,0.9489795918367346,0.9502487562189055,0.41275232168598963
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pcb4,V6,adaptive_qcru,201,101,100,0.9953465346534653,0.9954293055624688,0.9658536585365853,0.9651741293532339,0.2712100584365753
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pipe_fryum,V0,detector_only,150,50,100,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pipe_fryum,V2,crop_topk_vlm,150,50,100,0.9316,0.9728626002805721,0.92,0.8933333333333333,0.3683105343154473
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pipe_fryum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.3379643727779106
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pipe_fryum,V4,quality_weighted_crop,150,50,100,1.0,1.0,1.0,1.0,0.2529375930055275
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pipe_fryum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.32680567952030615
PatchCore,VisA,inspection_binary,crop_topk_ensemble,pipe_fryum,V6,adaptive_qcru,150,50,100,1.0,1.0,1.0,1.0,0.2451112235562449
PatchCore,VisA,inspection_binary,full_all,candle,V0,detector_only,200,100,100,0.984,0.9848109252857526,0.9452736318407959,0.945,0.3180439816743701
PatchCore,VisA,inspection_binary,full_all,candle,V2,crop_topk_vlm,200,100,100,0.8175,0.8339928724459614,0.7536231884057971,0.745,0.2730927479600061
PatchCore,VisA,inspection_binary,full_all,candle,V3,naive_detector_crop_fusion,200,100,100,0.9718,0.9741956849450197,0.9387755102040817,0.94,0.3071748959585114
PatchCore,VisA,inspection_binary,full_all,candle,V4,quality_weighted_crop,200,100,100,0.9873,0.9878971844764376,0.9494949494949495,0.95,0.256539101958723
PatchCore,VisA,inspection_binary,full_all,candle,V5,fixed_quality_consistency,200,100,100,0.984,0.9846529606594906,0.9547738693467336,0.955,0.2823280908637311
PatchCore,VisA,inspection_binary,full_all,candle,V6,adaptive_qcru,200,100,100,0.9875,0.9880882827519386,0.9494949494949495,0.95,0.24832618010296612
PatchCore,VisA,inspection_binary,full_all,capsules,V0,detector_only,160,60,100,0.6995,0.83780514713668,0.7777777777777777,0.65,0.0973009554594214
PatchCore,VisA,inspection_binary,full_all,capsules,V2,crop_topk_vlm,160,60,100,0.5521666666666667,0.6769763233703319,0.7722007722007722,0.63125,0.1415444524194681
PatchCore,VisA,inspection_binary,full_all,capsules,V3,naive_detector_crop_fusion,160,60,100,0.7265,0.8481913281373576,0.7782101167315175,0.64375,0.1545430077521013
PatchCore,VisA,inspection_binary,full_all,capsules,V4,quality_weighted_crop,160,60,100,0.8138333333333333,0.9015610520092128,0.7963800904977375,0.71875,0.2475199929774846
PatchCore,VisA,inspection_binary,full_all,capsules,V5,fixed_quality_consistency,160,60,100,0.7883333333333333,0.8852447395935567,0.7867298578199052,0.71875,0.3308934655646462
PatchCore,VisA,inspection_binary,full_all,capsules,V6,adaptive_qcru,160,60,100,0.8148333333333333,0.9021073851398481,0.7963800904977375,0.71875,0.23940550747273853
PatchCore,VisA,inspection_binary,full_all,cashew,V0,detector_only,150,50,100,0.966,0.9829735785810191,0.9313725490196078,0.9066666666666666,0.1227138930587519
PatchCore,VisA,inspection_binary,full_all,cashew,V2,crop_topk_vlm,150,50,100,0.5945,0.7697758487439563,0.8016528925619835,0.68,0.1507582587201799
PatchCore,VisA,inspection_binary,full_all,cashew,V3,naive_detector_crop_fusion,150,50,100,0.8984,0.9538117096956931,0.8762886597938143,0.84,0.2840329594189703
PatchCore,VisA,inspection_binary,full_all,cashew,V4,quality_weighted_crop,150,50,100,0.9502,0.9778820382621105,0.9285714285714285,0.9066666666666666,0.19429723428635925
PatchCore,VisA,inspection_binary,full_all,cashew,V5,fixed_quality_consistency,150,50,100,0.9274,0.9673704098788275,0.8989898989898989,0.8666666666666667,0.24624731530808786
PatchCore,VisA,inspection_binary,full_all,cashew,V6,adaptive_qcru,150,50,100,0.9506,0.9780916087642799,0.9292929292929293,0.9066666666666666,0.17343981605706024
PatchCore,VisA,inspection_binary,full_all,chewinggum,V0,detector_only,150,50,100,0.9918,0.9963432307459067,0.9746192893401014,0.9666666666666667,0.2067258118082996
PatchCore,VisA,inspection_binary,full_all,chewinggum,V2,crop_topk_vlm,150,50,100,0.8288,0.9058927181697193,0.8436018957345972,0.78,0.3312101482719503
PatchCore,VisA,inspection_binary,full_all,chewinggum,V3,naive_detector_crop_fusion,150,50,100,0.98,0.9918071630316279,0.9644670050761421,0.9533333333333334,0.34972725283213146
PatchCore,VisA,inspection_binary,full_all,chewinggum,V4,quality_weighted_crop,150,50,100,0.9896,0.9960030367287103,0.9847715736040609,0.98,0.240735402966444
PatchCore,VisA,inspection_binary,full_all,chewinggum,V5,fixed_quality_consistency,150,50,100,0.9872,0.9948638406642094,0.9748743718592964,0.9666666666666667,0.30303476741431884
PatchCore,VisA,inspection_binary,full_all,chewinggum,V6,adaptive_qcru,150,50,100,0.9896,0.9960030367287103,0.9847715736040609,0.98,0.23217803379825772
PatchCore,VisA,inspection_binary,full_all,fryum,V0,detector_only,150,50,100,0.9544,0.9791647967969027,0.9148936170212766,0.8933333333333333,0.252438577504773
PatchCore,VisA,inspection_binary,full_all,fryum,V2,crop_topk_vlm,150,50,100,0.487,0.7123898617480776,0.8,0.6666666666666666,0.0
PatchCore,VisA,inspection_binary,full_all,fryum,V3,naive_detector_crop_fusion,150,50,100,0.8616,0.9379851510055992,0.8448275862068965,0.76,0.2617653936964353
PatchCore,VisA,inspection_binary,full_all,fryum,V4,quality_weighted_crop,150,50,100,0.951,0.978960041451079,0.9285714285714285,0.9066666666666666,0.24910571854494296
PatchCore,VisA,inspection_binary,full_all,fryum,V5,fixed_quality_consistency,150,50,100,0.923,0.9654957162959932,0.900990099009901,0.8666666666666667,0.30015419614502686
PatchCore,VisA,inspection_binary,full_all,fryum,V6,adaptive_qcru,150,50,100,0.9518,0.9793329472318217,0.9285714285714285,0.9066666666666666,0.24045814913540187
PatchCore,VisA,inspection_binary,full_all,macaroni1,V0,detector_only,200,100,100,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568
