backbone,strategy,eval_mode,debiased_method,category,num_images,num_normal,num_anomaly,has_both_classes,candidate_coverage,auroc,ap,best_f1,best_accuracy,best_threshold,vlm_only_auroc,vlm_only_ap,vlm_only_best_f1,vlm_only_best_accuracy,delta_auroc_vs_vlm,delta_ap_vs_vlm,delta_best_f1_vs_vlm
FastFlow,inspection_binary,crop_or_full,qcr_u_no_q_detector_aware,pcb3,201,101,100,True,0.4975124378109453,0.7782178217821782,0.8223470893470294,0.7336683417085427,0.736318407960199,0.3938390422467367,0.6986138613861386,0.7604943301146302,0.6735751295336787,0.6865671641791045,0.07960396039603967,0.06185275923239919,0.060093212174863964
FastFlow,inspection_binary,crop_or_full,qcr_u_no_q_fixed,pcb3,201,101,100,True,0.4975124378109453,0.7118811881188118,0.7777157362294403,0.6829268292682927,0.6766169154228856,0.3650775402811151,0.6986138613861386,0.7604943301146302,0.6735751295336787,0.6865671641791045,0.013267326732673279,0.017221406114810156,0.009351699734614027
FastFlow,inspection_binary,crop_or_full,vlm_only,pcb3,201,101,100,True,0.4975124378109453,0.6986138613861386,0.7604943301146302,0.6735751295336787,0.6865671641791045,0.4013329552918122,0.6986138613861386,0.7604943301146302,0.6735751295336787,0.6865671641791045,0.0,0.0,0.0
FastFlow,inspection_binary,crop_or_full,candidate_quality_original,pcb4,201,101,100,True,0.4975124378109453,0.995,1.0,0.9949748743718593,0.9950248756218906,0.0671947557624973,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.26113861386138615,0.17996745750750942,0.2593426904638133
FastFlow,inspection_binary,crop_or_full,qcr_u_original_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.9452475247524752,0.9586359711997439,0.8888888888888888,0.8955223880597015,0.4497385080040507,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.21138613861386135,0.13860342870725328,0.15325670498084287
FastFlow,inspection_binary,crop_or_full,detector_only,pcb4,201,101,100,True,0.4975124378109453,0.9384158415841584,0.9187090870239387,0.909952606635071,0.9054726368159204,0.4364831627958593,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.20455445544554451,0.09867654453144814,0.17432042272702508
FastFlow,inspection_binary,crop_or_full,qcr_u_original_fixed,pcb4,201,101,100,True,0.4975124378109453,0.9032673267326733,0.935242318342421,0.8743169398907104,0.8855721393034826,0.45669125583254966,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.16940594059405945,0.11520977584993042,0.1386847559826644
FastFlow,inspection_binary,crop_or_full,candidate_quality_neutral,pcb4,201,101,100,True,0.4975124378109453,0.84,0.9164383421760491,0.9130434782608695,0.9203980099502488,0.505308194528598,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.10613861386138612,0.09640579968355856,0.17741129435282355
FastFlow,inspection_binary,crop_or_full,qcr_u_neutral_q_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.8383168316831683,0.89171462070528,0.8152173913043478,0.8308457711442786,0.5162245593496382,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.10445544554455444,0.07168207821278938,0.07958520739630182
FastFlow,inspection_binary,crop_or_full,qcr_u_no_q_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.8339603960396039,0.8792058652176507,0.8108108108108109,0.8258706467661692,0.4968008133636751,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.10009900990099008,0.05917332272516007,0.07517862690276489
FastFlow,inspection_binary,crop_or_full,qcr_u_neutral_q_fixed,pcb4,201,101,100,True,0.4975124378109453,0.7892079207920792,0.8648852809709912,0.7845303867403315,0.8059701492537313,0.5262221904005634,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.055346534653465396,0.044852738478500576,0.04889820283228552
FastFlow,inspection_binary,crop_or_full,qcr_u_no_q_fixed,pcb4,201,101,100,True,0.4975124378109453,0.7736633663366337,0.8486568166326783,0.7724867724867724,0.7860696517412935,0.4849851530890549,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.03980198019801984,0.028624274140187755,0.03685458857872648
FastFlow,inspection_binary,crop_or_full,vlm_only,pcb4,201,101,100,True,0.4975124378109453,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.5578578363921293,0.7338613861386138,0.8200325424924906,0.735632183908046,0.7711442786069652,0.0,0.0,0.0
FastFlow,inspection_binary,crop_or_full,candidate_quality_original,pipe_fryum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.1795542763580418,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.25680000000000003,0.1269094984828376,0.19497487437185923
FastFlow,inspection_binary,crop_or_full,detector_only,pipe_fryum,150,50,100,True,0.6666666666666666,0.9714,0.9861322585320341,0.9359605911330049,0.9133333333333333,0.3486240291703347,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.23320000000000007,0.11304175701487174,0.13596059113300485
FastFlow,inspection_binary,crop_or_full,qcr_u_original_detector_aware,pipe_fryum,150,50,100,True,0.6666666666666666,0.9626,0.9827856396656017,0.93,0.9066666666666666,0.2911847180802309,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.22440000000000004,0.10969513814843934,0.13
FastFlow,inspection_binary,crop_or_full,qcr_u_original_fixed,pipe_fryum,150,50,100,True,0.6666666666666666,0.9046,0.9583387720252702,0.8762886597938144,0.84,0.293747426233442,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.1664,0.08524827050810779,0.07628865979381438
FastFlow,inspection_binary,crop_or_full,qcr_u_no_q_detector_aware,pipe_fryum,150,50,100,True,0.6666666666666666,0.869,0.9422871029398223,0.8481675392670157,0.8066666666666666,0.3347641651581893,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.13080000000000003,0.06919660142265993,0.04816753926701567
FastFlow,inspection_binary,crop_or_full,qcr_u_neutral_q_detector_aware,pipe_fryum,150,50,100,True,0.6666666666666666,0.8406,0.9313121343234277,0.837696335078534,0.7933333333333333,0.36997484446763396,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.10240000000000005,0.058221632806265355,0.03769633507853398
FastFlow,inspection_binary,crop_or_full,qcr_u_no_q_fixed,pipe_fryum,150,50,100,True,0.6666666666666666,0.7606,0.8889475187788198,0.8,0.6666666666666666,0.0,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.022400000000000087,0.015857017261657447,0.0
FastFlow,inspection_binary,crop_or_full,qcr_u_neutral_q_fixed,pipe_fryum,150,50,100,True,0.6666666666666666,0.7552,0.8879336389107532,0.8,0.6666666666666666,0.11557100920786656,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.017000000000000015,0.014843137393590777,0.0
FastFlow,inspection_binary,crop_or_full,vlm_only,pipe_fryum,150,50,100,True,0.6666666666666666,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.0,0.7382,0.8730905015171624,0.8,0.6666666666666666,0.0,0.0,0.0
FastFlow,inspection_binary,crop_or_full,candidate_quality_neutral,pipe_fryum,150,50,100,True,0.6666666666666666,0.49,0.7930984644978707,0.8,0.6666666666666666,0.0,0.7382,0.8730905015171624,0.8,0.6666666666666666,-0.24819999999999998,-0.0799920370192917,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,candle,200,100,100,True,0.5,0.9977,0.9980634527089072,0.99,0.99,0.31217894951807645,0.9661,0.9707877167393193,0.9230769230769231,0.92,0.03160000000000007,0.027275735969587878,0.06692307692307686
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_original,candle,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.1719393430515501,0.9661,0.9707877167393193,0.9230769230769231,0.92,0.028900000000000037,0.029212283260680705,0.07189795129493615
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,candle,200,100,100,True,0.5,0.992,0.9949939771822652,0.9850746268656716,0.985,0.29592755803643994,0.9661,0.9707877167393193,0.9230769230769231,0.92,0.025900000000000034,0.024206260442945937,0.06199770378874847
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,candle,200,100,100,True,0.5,0.9845,0.9886738548255054,0.9651741293532339,0.965,0.3569492817592583,0.9661,0.9707877167393193,0.9230769230769231,0.92,0.018400000000000083,0.01788613808618611,0.04209720627631075
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,candle,200,100,100,True,0.5,0.9844,0.988193747970292,0.97,0.97,0.32111292658125223,0.9661,0.9707877167393193,0.9230769230769231,0.92,0.018300000000000094,0.01740603123097273,0.046923076923076845
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,candle,200,100,100,True,0.5,0.9746,0.9781982135238154,0.9463414634146341,0.945,0.3331176710671555,0.9661,0.9707877167393193,0.9230769230769231,0.92,0.008500000000000063,0.007410496784496123,0.02326454033771097
FastFlow,inspection_binary,crop_topk_ensemble,vlm_only,candle,200,100,100,True,0.5,0.9661,0.9707877167393193,0.9230769230769231,0.92,0.269991700224405,0.9661,0.9707877167393193,0.9230769230769231,0.92,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,detector_only,candle,200,100,100,True,0.5,0.9638,0.9659291762956387,0.9154228855721394,0.915,0.5039169373442006,0.9661,0.9707877167393193,0.9230769230769231,0.92,-0.0022999999999999687,-0.0048585404436806146,-0.007654037504783773
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,candle,200,100,100,True,0.5,0.9623,0.9679908218213287,0.9117647058823529,0.91,0.2732782035041388,0.9661,0.9707877167393193,0.9230769230769231,0.92,-0.0037999999999999146,-0.002796894917990622,-0.011312217194570207
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,candle,200,100,100,True,0.5,0.67,0.820169553147701,0.8023952095808383,0.835,0.5022877692205029,0.9661,0.9707877167393193,0.9230769230769231,0.92,-0.2960999999999999,-0.15061816359161828,-0.12068171349608481
FastFlow,inspection_binary,crop_topk_ensemble,vlm_only,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.3805954723879157,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.4724540238409701,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.4510002145260383,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.4724540238409701,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.4510002145260383,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.3779026839457025,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.4247331530768876,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_original,capsules,160,60,100,True,0.625,0.995,1.0,0.9949748743718593,0.99375,0.0810847236964087,1.0,1.0,1.0,1.0,-0.0050000000000000044,0.0,-0.005025125628140725
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,capsules,160,60,100,True,0.625,0.87,0.9493207185308442,0.93048128342246,0.91875,0.5035324270762164,1.0,1.0,1.0,1.0,-0.13,-0.05067928146915579,-0.06951871657754005
FastFlow,inspection_binary,crop_topk_ensemble,detector_only,capsules,160,60,100,True,0.625,0.7574166666666666,0.8703558616056573,0.7747035573122529,0.64375,0.1002806539074088,1.0,1.0,1.0,1.0,-0.24258333333333337,-0.12964413839434275,-0.22529644268774707
FastFlow,inspection_binary,crop_topk_ensemble,vlm_only,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4893006028251803,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.5297396179961529,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4946168084470995,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.5297396179961529,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4946168084470995,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.45806491246266834,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4589177528495351,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_original,cashew,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.2404036964837383,1.0,1.0,1.0,1.0,-0.0050000000000000044,0.0,-0.005025125628140725
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,cashew,150,50,100,True,0.6666666666666666,0.93,0.9761860674275463,0.9637305699481865,0.9533333333333334,0.5119937942604488,1.0,1.0,1.0,1.0,-0.06999999999999995,-0.023813932572453678,-0.03626943005181349
FastFlow,inspection_binary,crop_topk_ensemble,detector_only,cashew,150,50,100,True,0.6666666666666666,0.8922,0.9483757652879192,0.8815165876777251,0.8333333333333334,0.2830768575984286,1.0,1.0,1.0,1.0,-0.1078,-0.051624234712080774,-0.11848341232227488
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.34824969163336866,0.9978,0.9989396506916814,0.99,0.9866666666666667,0.0021999999999999797,0.0010603493083185533,0.010000000000000009
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.40350603957900294,0.9978,0.9989396506916814,0.99,0.9866666666666667,0.0021999999999999797,0.0010603493083185533,0.010000000000000009
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.40350603957900294,0.9978,0.9989396506916814,0.99,0.9866666666666667,0.0021999999999999797,0.0010603493083185533,0.010000000000000009
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.34912374354392184,0.9978,0.9989396506916814,0.99,0.9866666666666667,0.0020000000000000018,0.0009613394073284542,0.005024875621890579
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,chewinggum,150,50,100,True,0.6666666666666666,0.9988,0.9994028508493106,0.9900990099009901,0.9866666666666667,0.34824969163336866,0.9978,0.9989396506916814,0.99,0.9866666666666667,0.0010000000000000009,0.0004632001576291289,9.90099009900991e-05
FastFlow,inspection_binary,crop_topk_ensemble,vlm_only,chewinggum,150,50,100,True,0.6666666666666666,0.9978,0.9989396506916814,0.99,0.9866666666666667,0.3945821343386963,0.9978,0.9989396506916814,0.99,0.9866666666666667,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,chewinggum,150,50,100,True,0.6666666666666666,0.9978,0.998990909090909,0.99,0.9866666666666667,0.36472125013876944,0.9978,0.9989396506916814,0.99,0.9866666666666667,0.0,5.12583992275939e-05,0.0
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_original,chewinggum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0456892863517778,0.9978,0.9989396506916814,0.99,0.9866666666666667,-0.0028000000000000247,0.0010603493083185533,0.004974874371859284
FastFlow,inspection_binary,crop_topk_ensemble,detector_only,chewinggum,150,50,100,True,0.6666666666666666,0.9898,0.9960090763761806,0.9847715736040609,0.98,0.413938724007642,0.9978,0.9989396506916814,0.99,0.9866666666666667,-0.008000000000000007,-0.0029305743155008113,-0.005228426395939123
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,chewinggum,150,50,100,True,0.6666666666666666,0.53,0.8128052892637285,0.8,0.6666666666666666,0.0,0.9978,0.9989396506916814,0.99,0.9866666666666667,-0.4678,-0.18613436142795292,-0.18999999999999995
FastFlow,inspection_binary,crop_topk_ensemble,vlm_only,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.404484291619978,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.41721098197796286,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.3971289626268842,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.41721098197796286,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.3971289626268842,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.3743746979383952,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4697239729317151,1.0,1.0,1.0,1.0,0.0,0.0,0.0
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_original,fryum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0808090049078265,1.0,1.0,1.0,1.0,-0.0050000000000000044,0.0,-0.005025125628140725
FastFlow,inspection_binary,crop_topk_ensemble,detector_only,fryum,150,50,100,True,0.6666666666666666,0.9496,0.9762500544261796,0.9178743961352657,0.8866666666666667,0.3355346706669524,1.0,1.0,1.0,1.0,-0.0504,-0.023749945573820375,-0.08212560386473433
FastFlow,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,fryum,150,50,100,True,0.6666666666666666,0.51,0.8030489595473759,0.8,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,-0.49,-0.19695104045262413,-0.19999999999999996
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,macaroni1,200,100,100,True,0.5,0.9984,0.9986206896551724,0.9949748743718593,0.995,0.4060113317092083,0.9931,0.9936005666935713,0.964824120603015,0.965,0.005299999999999971,0.005020122961601037,0.03015075376884424
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,macaroni1,200,100,100,True,0.5,0.9982,0.9984745762711864,0.9949748743718593,0.995,0.4106002656241763,0.9931,0.9936005666935713,0.964824120603015,0.965,0.005099999999999993,0.004874009577615079,0.03015075376884424
FastFlow,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,macaroni1,200,100,100,True,0.5,0.9952,0.9955887022949567,0.9651741293532339,0.965,0.3893413692135145,0.9931,0.9936005666935713,0.964824120603015,0.965,0.0020999999999999908,0.0019881356013853324,0.00035000875021884426
