category,weight_id,tune_patchcore_f1,tune_enhanced_f1,mean_w,contrast_w,peak_w,stability_w,compact_w,aspect_w,area_penalty_w
grid,4474,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.0,0.043478260869565216
grid,4475,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333
grid,4476,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.043478260869565216,0.0
grid,4477,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.041666666666666664
grid,4478,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.15999999999999998,0.07999999999999999,0.15999999999999998,0.039999999999999994,0.07999999999999999
grid,4479,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0
grid,4480,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.15999999999999998,0.07999999999999999,0.15999999999999998,0.07999999999999999,0.039999999999999994
grid,4481,0.4360690516139159,0.4360690516139159,0.3846153846153845,0.07692307692307691,0.15384615384615383,0.07692307692307691,0.15384615384615383,0.07692307692307691,0.07692307692307691
grid,4482,0.4360690516139159,0.4360690516139159,0.5,0.1,0.2,0.2,0.0,0.0,0.0
grid,4483,0.4360690516139159,0.4360690516139159,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.0,0.0,0.047619047619047616
grid,4484,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.0,0.09090909090909091
grid,4485,0.4360690516139159,0.4360690516139159,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.0,0.047619047619047616,0.0
grid,4486,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.045454545454545456,0.045454545454545456
grid,4487,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.0,0.043478260869565216,0.08695652173913043
grid,4488,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.0
grid,4489,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.0,0.08695652173913043,0.043478260869565216
grid,4490,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333
grid,4491,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0
grid,4492,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.0,0.043478260869565216
grid,4493,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333
grid,4494,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.0
grid,4495,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.041666666666666664
grid,4496,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.15999999999999998,0.15999999999999998,0.07999999999999999,0.039999999999999994,0.07999999999999999
grid,4497,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0
grid,4498,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.15999999999999998,0.15999999999999998,0.07999999999999999,0.07999999999999999,0.039999999999999994
grid,4499,0.4360690516139159,0.4360690516139159,0.3846153846153845,0.07692307692307691,0.15384615384615383,0.15384615384615383,0.07692307692307691,0.07692307692307691,0.07692307692307691
grid,4500,0.4360690516139159,0.4360690516139159,0.4166666666666667,0.08333333333333334,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0,0.0
grid,4501,0.4360690516139159,0.4360690516139159,0.4,0.08,0.16,0.16,0.16,0.0,0.04
grid,4502,0.4360690516139159,0.4360690516139159,0.3846153846153846,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693
grid,4503,0.4360690516139159,0.4360690516139159,0.4,0.08,0.16,0.16,0.16,0.04,0.0
grid,4504,0.4360690516139159,0.4360690516139159,0.3846153846153846,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.038461538461538464
grid,4505,0.4360690516139159,0.4360690516139159,0.37037037037037035,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.037037037037037035,0.07407407407407407
grid,4506,0.4360690516139159,0.4360690516139159,0.3846153846153846,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0
grid,4507,0.4360690516139159,0.4360690516139159,0.37037037037037035,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.07407407407407407,0.037037037037037035
grid,4508,0.4360690516139159,0.4360690516139159,0.3571428571428571,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142
grid,4509,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0
grid,4510,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.26086956521739124,0.0,0.0,0.043478260869565216
grid,4511,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.24999999999999994,0.0,0.0,0.08333333333333333
grid,4512,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.26086956521739124,0.0,0.043478260869565216,0.0
grid,4513,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.24999999999999994,0.0,0.041666666666666664,0.041666666666666664
