category,weight_id,tune_patchcore_f1,tune_rerank_f1,mean_w,max_w,gap_w,area_w,compact_w,aspect_w,semantic_w
screw,153,0.3853646333333333,0.4014367,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091
screw,154,0.3853646333333333,0.4014367,0.33333333333333337,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669
screw,155,0.3853646333333333,0.4014367,0.28571428571428575,0.0,0.14285714285714288,0.14285714285714288,0.0,0.14285714285714288,0.28571428571428575
screw,156,0.3853646333333333,0.4014367,0.4,0.0,0.2,0.2,0.2,0.0,0.0
screw,157,0.3853646333333333,0.4014367,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091
screw,158,0.3853646333333333,0.4014367,0.33333333333333337,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669
screw,159,0.3853646333333333,0.4014367,0.28571428571428575,0.0,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.0,0.28571428571428575
screw,160,0.3853646333333333,0.4014367,0.36363636363636365,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0
screw,161,0.3853646333333333,0.4014367,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
screw,162,0.3853646333333333,0.4014367,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385
screw,163,0.3853646333333333,0.4014367,0.26666666666666666,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.26666666666666666
